# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at Rutgers from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: Rutgers_1h_merge_20230701_to_20230731_v20240304.txt
# Data processed on 2024/03/04
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,CO_ppb,CO_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2,ch4.co.Slope,ch4.co.Slope.95.Uncertainty,ch4.co.Intercept,ch4.co.Intercept.95.Uncertainty,ch4.co.r2,co.co2.Slope,co.co2.Slope.95.Uncertainty,co.co2.Intercept,co.co2.Intercept.95.Uncertainty,co.co2.r2
2023-07-29 16:00:00,2105.57,4.94,434.29,1.43,181.38,4.47,25.6,3599,-1.55,0.3213,2778.74,139.52,0.201,0.6567,0.0924,1986.47,16.76,0.353,-2.2863,0.222,1174.29,96.43,0.534
2023-07-29 17:00:00,2098.61,9.14,427.34,1.75,175.47,3.68,25.72,3600,2.224,0.492,1148.22,210.25,0.181,1.6843,0.1895,1803.05,33.26,0.461,1.0647,0.189,-279.51,80.77,0.255
2023-07-29 18:00:00,2097.56,6.16,423.48,1.2,173.15,3.02,25.67,3598,0.4921,0.5318,1889.15,225.22,0.009,0.7721,0.1963,1963.88,33.99,0.143,1.0866,0.2363,-287.03,100.07,0.186
2023-07-29 19:00:00,2100.82,4.75,422.92,0.63,175.88,3.2,25.54,3598,-3.7032,0.6767,3666.97,286.19,0.244,0.1287,0.1537,2078.18,27.03,0.008,-1.7092,0.4936,898.76,208.75,0.115
2023-07-29 20:00:00,2093.81,5.18,422.71,0.65,178.48,5.97,25.68,3599,2.4346,0.7877,1064.68,332.99,0.094,-0.3211,0.0837,2151.12,14.95,0.137,-2.986,0.9024,1440.72,381.44,0.106
2023-07-29 21:00:00,2082.48,6.95,420.46,0.91,182.65,2.67,25.64,3598,2.4862,0.7522,1037.13,316.28,0.106,0.6273,0.2628,1967.91,48.01,0.058,-0.0588,0.3052,207.39,128.34,0
2023-07-29 22:00:00,2063.86,12.28,416.92,0.92,173.46,6.32,25.58,3598,6.805,1.202,-773.3,501.14,0.257,1.5219,0.1254,1799.86,21.76,0.614,5.1178,0.4825,-1960.26,201.16,0.549
2023-07-29 23:00:00,2044.58,5.41,419.25,1.45,175.72,5.95,25.24,2722,1.1212,0.4268,1574.5,178.93,0.09,0.1854,0.1064,2012.01,18.71,0.042,3.5468,0.2497,-1311.29,104.68,0.743
2023-07-30 00:00:00,2031.68,5.96,422.63,0.77,145.45,6.5,24.96,3599,1.1715,0.7932,1536.55,335.24,0.023,0.5822,0.0735,1947,10.7,0.404,-3.8425,0.7796,1769.41,329.49,0.208
2023-07-30 01:00:00,2044.15,5.61,426.48,1.74,148.99,2.29,25.2,3597,2.6207,0.1949,926.48,83.11,0.661,0.496,0.2494,1970.25,37.16,0.041,0.4864,0.1267,-58.47,54.03,0.137
2023-07-30 02:00:00,2041.93,4.91,430.48,2.21,152.54,4.61,25.19,3597,-0.4392,0.2268,2231.02,97.64,0.039,-0.4245,0.1016,2106.68,15.51,0.159,1.5115,0.1498,-498.14,64.49,0.524
2023-07-30 03:00:00,2029.87,5.42,432.01,3.11,153.58,5.86,24.96,3597,1.6545,0.0564,1315.09,24.37,0.903,0.8037,0.0475,1906.43,7.31,0.755,1.4358,0.1266,-466.7,54.7,0.581
2023-07-30 04:00:00,2024.13,2.39,431.02,0.88,146.46,2.06,24.45,3596,1.7604,0.2156,1265.35,92.95,0.419,0.4128,0.1126,1963.66,16.49,0.127,0.6267,0.2352,-123.65,101.36,0.071
2023-07-30 05:00:00,2017.53,4.41,428.63,2.2,147.39,2.17,23.84,3599,1.9551,0.0457,1179.54,19.6,0.952,0.2195,0.2097,1985.17,30.91,0.012,0.1051,0.102,102.33,43.74,0.011
2023-07-30 06:00:00,2009.81,5.06,426.36,1.49,146.57,2.68,22.91,3595,2.8913,0.1841,777.08,78.51,0.727,1.4308,0.1278,1800.09,18.74,0.575,1.1424,0.1442,-340.48,61.48,0.404
2023-07-30 07:00:00,2007.62,3.75,425.54,1.61,145.24,2.11,22.26,3592,1.3261,0.1986,1443.3,84.51,0.325,0.995,0.1524,1863.11,22.14,0.315,0.3942,0.1301,-22.5,55.37,0.09
2023-07-30 08:00:00,2018.97,1.78,425.04,0.94,148.61,1.83,21.85,3595,6e-04,0.1974,2018.73,83.91,0,0.1004,0.1009,2004.06,14.99,0.011,-0.1117,0.202,196.1,85.87,0.003
2023-07-30 09:00:00,2022.79,1.44,422.88,1.43,149.02,1.78,21.52,3594,-0.6656,0.0781,2304.26,33.01,0.44,0.2726,0.0788,1982.17,11.75,0.114,-0.2802,0.1261,267.53,53.31,0.051
2023-07-30 10:00:00,2030.62,2.37,423.4,1.49,150.44,1.9,20.86,3597,1.1901,0.1097,1526.72,46.46,0.56,0.0748,0.1299,2019.36,19.54,0.004,0.0864,0.1318,113.85,55.81,0.005
2023-07-30 11:00:00,2030.82,1.59,420.65,1.47,145.2,2.14,20.44,3596,0.8231,0.0732,1684.57,30.8,0.577,0.1891,0.0748,2003.36,10.86,0.065,0.6229,0.1368,-116.84,57.55,0.183
2023-07-30 12:00:00,2031.57,1.3,417.75,1.17,146.63,1.97,19.89,3596,0.7359,0.0872,1724.16,36.41,0.435,0.1354,0.0673,2011.72,9.87,0.042,-0.1614,0.1745,214.05,72.88,0.009
2023-07-30 13:00:00,2029.35,1.82,415.42,0.77,144.83,2.66,19.43,3598,1.6546,0.1734,1342,72.02,0.496,0.4951,0.0491,1957.64,7.11,0.523,1.8292,0.3019,-615.07,125.43,0.284
2023-07-30 14:00:00,2026.16,1.74,412.51,1.04,143.69,2.17,19.03,3598,1.1018,0.1306,1571.65,53.88,0.435,0.3018,0.077,1982.79,11.06,0.142,0.1225,0.2168,93.16,89.43,0.003
2023-07-30 15:00:00,2023.44,1.23,409.2,1.02,141.69,2.76,18.91,3593,-0.3938,0.1182,2184.59,48.38,0.107,0.1898,0.042,1996.54,5.95,0.181,1.0612,0.2578,-292.54,105.5,0.155
2023-07-30 16:00:00,2025.51,1.19,406.88,0.78,144.25,2.79,18.61,3596,-0.8068,0.1337,2353.8,54.39,0.282,0.2558,0.0353,1988.61,5.1,0.361,-1.2468,0.3475,651.55,141.39,0.122
2023-07-30 17:00:00,2031.12,3.34,405.77,0.49,146.57,2.35,18.43,3596,-1.9926,0.6741,2839.65,273.52,0.086,0.357,0.1431,1978.79,20.98,0.063,-0.8253,0.4882,481.45,198.09,0.03
2023-07-30 18:00:00,2037.63,2.76,405.43,0.46,148.72,2.05,18.29,3594,-1.7162,0.5997,2733.44,243.13,0.081,0.0122,0.1402,2035.81,20.85,0,-0.4281,0.4618,322.29,187.24,0.009
2023-07-30 19:00:00,2027.82,2.13,406.87,0.95,148.47,2.37,17.97,3595,-0.4886,0.2273,2226.61,92.47,0.048,0.3146,0.0877,1981.11,13.03,0.122,-0.6213,0.2503,401.27,101.84,0.062
2023-07-30 20:00:00,2034.41,1.82,408.6,0.71,152.12,2.81,17.67,3596,0.319,0.2636,1904.06,107.73,0.016,0.3086,0.0593,1987.47,9.02,0.226,1.0069,0.3961,-259.3,161.84,0.065
2023-07-30 21:00:00,2035.92,1.56,408.05,0.5,154.95,2.38,17.24,2715,-0.0364,0.3756,2050.76,153.26,0,0.3103,0.0692,1987.85,10.72,0.224,-1.5254,0.5426,777.4,221.39,0.102
2023-07-30 22:00:00,2030.7,2.59,408.09,0.38,158.97,3,16.77,3588,-5.2275,0.4572,4163.98,186.6,0.585,0.3236,0.0833,1979.26,13.24,0.14,-1.7514,0.8015,873.69,327.1,0.049
2023-07-30 23:00:00,2030.09,1.46,408.93,0.41,160,2.16,16.41,3594,1.1001,0.3482,1580.23,142.4,0.097,0.2772,0.0642,1985.74,10.28,0.168,0.4507,0.5391,-24.3,220.46,0.007
2023-07-31 00:00:00,2032.37,2.75,408.87,0.77,164.57,4.93,16.22,3595,2.6655,0.2444,942.52,99.91,0.562,0.4484,0.0343,1958.58,5.65,0.648,4.4612,0.4743,-1659.49,193.93,0.489
2023-07-31 01:00:00,2047.28,7.84,413.76,4.83,193.69,23.92,16.06,3596,1.4877,0.0672,1431.74,27.79,0.841,0.313,0.0102,1986.65,1.98,0.911,4.6725,0.1688,-1739.6,69.84,0.892
2023-07-31 02:00:00,2074.73,11.7,431.59,4.97,276.9,27.35,15.88,3599,0.1119,0.2445,2026.43,105.55,0.002,-0.229,0.0375,2138.13,10.45,0.287,3.4215,0.4485,-1199.77,193.6,0.386
2023-07-31 03:00:00,2144.7,24.72,454.54,13,277.66,30.6,15.99,3595,0.947,0.1714,1714.26,77.93,0.248,-0.0757,0.0836,2165.73,23.35,0.009,1.7872,0.1591,-534.68,72.37,0.577
2023-07-31 04:00:00,2185.99,29.73,468.47,4.21,300.17,24.15,15.92,3588,2.7491,0.6762,898.1,316.81,0.151,-0.4952,0.1172,2334.62,35.28,0.162,2.2726,0.5475,-764.45,256.49,0.157
2023-07-31 05:00:00,2140.67,32.18,457.39,3.16,225.43,15.1,16.09,3590,8.8484,0.5242,-1906.48,239.76,0.755,1.7311,0.1291,1750.42,29.17,0.66,2.9353,0.3921,-1117.15,179.36,0.377
2023-07-31 06:00:00,2138.11,26.67,461.25,3.46,204.75,7.07,16.14,3593,7.5167,0.1828,-1329.01,84.32,0.948,3.1275,0.2193,1497.75,44.93,0.687,1.6211,0.1298,-542.99,59.87,0.628
2023-07-31 07:00:00,2141.88,31.76,464.14,6.39,195.48,4.88,16.04,3596,4.6368,0.1863,-10.24,86.47,0.87,4.5276,0.4863,1256.8,95.1,0.484,0.5845,0.0511,-75.79,23.7,0.586
2023-07-31 08:00:00,2116.56,18.75,464.9,3.43,186.89,3.17,15.92,3593,3.978,0.3902,267.22,181.43,0.529,2.4767,0.5593,1653.7,104.54,0.175,0.5433,0.0776,-65.71,36.08,0.346
2023-07-31 09:00:00,2126.33,23.8,463.74,5.23,185.65,4.36,15.74,3597,3.7125,0.274,404.68,127.06,0.665,2.4139,0.5085,1678.2,94.43,0.196,0.464,0.0721,-29.53,33.44,0.309
2023-07-31 10:00:00,2189.98,42.52,480.85,4.89,231.61,31.44,15.75,3592,3.9615,0.8039,285.09,386.59,0.208,-0.6638,0.1225,2343.72,28.62,0.241,2.582,0.6116,-1009.96,294.09,0.161
2023-07-31 11:00:00,2199.04,60.83,501.15,5.14,236.78,11.51,15.77,3599,3.9278,1.1601,230.61,581.41,0.11,0.9373,0.5404,1977.11,128.1,0.031,0.0913,0.2326,191.04,116.57,0.002
2023-07-31 12:00:00,2113.33,13.14,472.89,9.63,220.61,7.25,15.68,3592,1.2675,0.0525,1513.94,24.85,0.863,-0.1956,0.1874,2156.48,41.36,0.012,-0.1737,0.0761,302.74,35.99,0.053
2023-07-31 13:00:00,2080.3,8.88,446.1,7.28,214.42,7.27,15.64,3594,1.1928,0.0265,1548.19,11.84,0.956,0.7128,0.1031,1927.47,22.11,0.341,0.5507,0.0866,-31.23,38.65,0.304
2023-07-31 14:00:00,2064.49,10.78,430.17,5.32,203.35,10.44,16.42,3595,1.8149,0.094,1283.78,40.44,0.801,0.9038,0.0518,1880.71,10.55,0.767,1.8212,0.0765,-580.06,32.93,0.859
2023-07-31 15:00:00,2038.99,5.7,415.31,3.39,170.68,7.1,16.61,3601,1.5454,0.0693,1397.18,28.78,0.843,0.6784,0.0447,1923.2,7.63,0.714,1.7292,0.1231,-547.47,51.11,0.681
2023-07-31 16:00:00,2030.97,2.52,407.64,1.38,158.13,2.77,16.19,3600,-1.2635,0.138,2546.03,56.26,0.475,-0.325,0.0886,2082.37,14.01,0.127,0.9669,0.183,-236.01,74.61,0.232
2023-07-31 17:00:00,2036.16,2.24,406.15,0.79,161.07,2.23,16.03,3599,-1.159,0.2717,2506.87,110.36,0.164,-0.0639,0.1043,2046.46,16.8,0.004,-0.1729,0.2951,231.28,119.86,0.004
2023-07-31 18:00:00,2034.52,2.2,405.36,0.8,164.06,2.95,16.09,3600,-0.8921,0.2696,2396.16,109.3,0.106,0.066,0.0773,2023.69,12.68,0.008,0.2317,0.3813,70.13,154.55,0.004
2023-07-31 19:00:00,2027.45,2.96,405.94,0.72,163.71,2.67,15.92,3063,-2.7272,0.3441,3134.55,139.7,0.444,0.2609,0.1216,1984.73,19.92,0.055,-0.5867,0.4101,401.86,166.46,0.025
2023-07-31 20:00:00,2024.9,2.07,406.22,0.78,168.56,2.76,15.58,3240,-0.2637,0.2902,2132.03,117.87,0.01,0.1969,0.0792,1991.71,13.36,0.069,-0.1237,0.389,218.82,158.04,0.001
2023-07-31 21:00:00,2025.98,2.81,405.36,0.57,168.72,3.45,15.59,3599,0.333,0.5079,1890.99,205.89,0.005,0.0722,0.0843,2013.8,14.22,0.008,0.5102,0.6233,-38.08,252.66,0.007
2023-07-31 22:00:00,2033.92,2.8,406.56,0.93,178.42,5.68,15.24,3601,1.7754,0.2512,1312.09,102.12,0.351,0.3688,0.0339,1968.12,6.06,0.561,5.1551,0.3366,-1917.43,136.84,0.717
2023-07-31 23:00:00,2035.95,2.95,406.04,0.57,177.3,3.51,14.97,3600,2.8136,0.453,893.53,183.92,0.294,0.3585,0.0789,1972.4,13.98,0.183,2.9717,0.5635,-1029.34,228.79,0.231
2023-08-01 00:00:00,2027.6,2.33,407.53,1.7,181.8,7.24,14.8,3600,0.6994,0.1223,1742.59,49.84,0.261,0.1236,0.0308,2005.13,5.61,0.148,3.7338,0.2129,-1339.83,86.76,0.769
2023-08-01 01:00:00,2040.47,9.58,415.43,2.39,219.56,11.71,14.54,3598,2.9761,0.28,804.11,116.34,0.549,0.3128,0.0785,1971.78,17.26,0.146,3.9598,0.301,-1425.49,125.07,0.651
2023-08-01 02:00:00,2065.21,19.44,422.58,5.43,227.97,20.1,14.52,3600,2.9034,0.2172,838.28,91.81,0.659,0.3615,0.0933,1982.79,21.34,0.14,2.3467,0.2971,-763.71,125.57,0.403
2023-08-01 03:00:00,2071.03,14.3,420.06,1.58,226.54,9.83,14.87,3599,1.5997,0.9264,1399.07,389.15,0.031,0.5946,0.1379,1936.32,31.28,0.167,5.3561,0.3301,-2023.37,138.66,0.74
2023-08-01 04:00:00,2067.67,5.07,423.82,3.08,225.18,6.9,14.73,3599,1.2781,0.1073,1526.01,45.46,0.605,0.4719,0.0585,1961.41,13.18,0.413,1.5655,0.166,-438.29,70.34,0.49
2023-08-01 05:00:00,2077.4,19.05,430,4.61,231.61,8.99,14.58,3601,3.6446,0.2015,510.23,86.65,0.779,0.8236,0.2028,1886.65,47.02,0.151,1.1239,0.1655,-251.67,71.16,0.333
2023-08-01 06:00:00,2092.2,10.81,434.16,2.77,223.71,10.68,14.64,3599,2.7368,0.2885,903.98,125.24,0.493,0.4687,0.0933,1987.35,20.91,0.214,0.8227,0.3907,-133.48,169.62,0.046
2023-08-01 07:00:00,2092,11.11,435,2.49,205.57,3.5,14.75,3600,3.7233,0.2548,472.39,110.84,0.698,0.6855,0.3218,1951.07,66.16,0.047,0.1041,0.1457,160.31,63.39,0.005
2023-08-01 08:00:00,2097.06,18.88,437.29,3.76,198.76,8.02,14.78,3598,4.52,0.2286,120.5,99.98,0.809,1.8784,0.1474,1723.72,29.32,0.637,1.7674,0.1246,-574.11,54.5,0.685
2023-08-01 09:00:00,2067.96,4.98,430.81,1.8,179.59,2.96,14.8,3597,1.9717,0.2014,1218.52,86.77,0.509,0.3031,0.1723,2013.54,30.94,0.032,-0.3859,0.1658,345.84,71.42,0.055
2023-08-01 10:00:00,2084.83,10.98,436.16,3.43,187.38,7.66,14.75,3600,2.9811,0.1221,784.6,53.26,0.866,1.0692,0.0992,1884.48,18.6,0.557,1.6119,0.1611,-515.64,70.26,0.52
2023-08-01 11:00:00,2104.72,7.43,443.7,2.76,216.16,9.37,14.77,3599,2.3981,0.1265,1040.66,56.13,0.795,0.0448,0.0823,2095.05,17.81,0.003,1.1799,0.3303,-307.37,146.55,0.121
2023-08-01 12:00:00,2077.05,12.3,432.82,4.98,207.84,13.26,14.93,3601,2.4497,0.0315,1016.76,13.62,0.985,0.8712,0.0333,1895.98,6.93,0.881,2.5555,0.0765,-898.24,33.12,0.923
2023-08-01 13:00:00,2050.13,5.33,421.6,1.94,185.15,4.57,14.88,3597,2.643,0.076,935.85,32.05,0.929,0.5745,0.1056,1943.75,19.56,0.242,0.8552,0.2274,-175.39,95.88,0.133
2023-08-01 14:00:00,2041.64,3.21,417.06,1.31,188.19,4.37,14.62,3601,2.0808,0.1349,1173.8,56.25,0.72,0.4881,0.057,1949.78,10.72,0.442,1.4208,0.3144,-404.36,131.11,0.181
2023-08-01 15:00:00,2023.62,6.98,412.6,1.14,175.84,5.44,14.26,3598,5.4914,0.2816,-242.12,116.19,0.804,1.025,0.08,1843.38,14.07,0.64,3.1893,0.3697,-1140.05,152.55,0.446
2023-08-01 16:00:00,2011.88,5.93,410.35,0.84,167.65,9.39,13.82,3601,4.7206,0.5459,74.8,224.01,0.447,0.5174,0.0376,1925.13,6.31,0.672,7.1879,0.8909,-2781.91,365.59,0.413
2023-08-01 17:00:00,2004.36,1.93,408.76,0.72,155.48,4.01,13.19,3599,-0.5791,0.2708,2241.08,110.69,0.047,0.3752,0.0314,1946.03,4.88,0.607,0.209,0.5757,70.05,235.31,0.001
2023-08-01 18:00:00,2006.02,1.51,407.07,1.04,157.27,2.7,12.72,2711,0.0334,0.1743,1992.44,70.96,0.001,0.3453,0.0528,1951.72,8.3,0.381,0.0943,0.3114,118.87,126.74,0.001
2023-08-01 19:00:00,2003.44,1.37,406.31,0.72,155.66,3.55,12.65,3599,-0.2466,0.196,2103.63,79.65,0.017,0.0259,0.0401,1999.41,6.25,0.004,-0.801,0.5043,481.12,204.9,0.027
2023-08-01 20:00:00,2006.73,1.92,406.92,0.75,157.04,3.2,12.48,3600,-0.0124,0.2662,2011.78,108.31,0,0.3431,0.0514,1952.85,8.07,0.325,-0.769,0.435,469.94,176.99,0.033
2023-08-01 21:00:00,2007.49,1.68,406.23,0.45,161.66,4.03,12.51,3600,-1.3883,0.3555,2571.46,144.41,0.141,0.2968,0.0303,1959.51,4.91,0.508,-2.4241,0.8863,1146.38,360.04,0.075
2023-08-01 22:00:00,2008.26,1.5,406.86,1.16,158.35,3.69,12.42,3599,0.6533,0.1157,1742.46,47.07,0.256,-0.01,0.0422,2009.85,6.68,0.001,-1.6559,0.2821,832.06,114.76,0.271
2023-08-01 23:00:00,2008.85,1.82,406.3,0.62,162.1,3.58,12.25,3599,0.7929,0.2946,1686.69,119.7,0.073,0.2732,0.0447,1964.56,7.24,0.288,0.733,0.596,-135.74,242.16,0.016
2023-08-02 00:00:00,2013.94,3.3,410.91,1.43,176.45,4.89,12.07,3601,1.5486,0.1783,1377.62,73.27,0.449,0.3365,0.0608,1954.57,10.74,0.248,2.5228,0.2406,-860.21,98.86,0.543
2023-08-02 01:00:00,2024.12,7.76,415.23,2.07,194.94,11.86,11.74,3600,3.6286,0.1006,517.41,41.75,0.933,0.6038,0.0262,1906.41,5.11,0.852,5.3865,0.2058,-2041.69,85.45,0.881
2023-08-02 02:00:00,2036.88,11.49,424.55,4.62,241.24,29.43,11.53,3600,2.3805,0.0758,1026.22,32.17,0.914,0.3679,0.0136,1948.12,3.3,0.888,6.2757,0.1177,-2423.1,49.96,0.968
2023-08-02 03:00:00,2056.37,7.63,432.94,2.66,252.93,17.59,11.48,3599,1.7691,0.2353,1290.46,101.89,0.379,0.3548,0.0259,1966.62,6.58,0.669,4.9972,0.4519,-1910.57,195.64,0.569
2023-08-02 04:00:00,2078.98,8.73,438.42,3.44,249.24,7.14,11.42,3599,2.1215,0.1449,1148.86,63.51,0.699,0.4426,0.1184,1968.67,29.53,0.131,1.2829,0.1697,-313.2,74.41,0.382
2023-08-02 05:00:00,2102.98,6.75,443.47,2.08,256.51,7.99,11.47,3600,2.4056,0.2261,1036.18,100.26,0.55,0.0318,0.0878,2094.82,22.53,0.001,1.7627,0.3543,-525.19,157.13,0.211
2023-08-02 06:00:00,2138.37,21.39,445.92,2.33,246.67,3.23,11.63,3598,7.2187,0.5893,-1080.62,262.78,0.618,-1.5052,0.6702,2509.65,165.33,0.052,0.2252,0.1422,146.24,63.4,0.026
2023-08-02 07:00:00,2135.09,9.37,441.78,1.68,241.57,10.34,11.77,3597,4.8379,0.2873,-2.2,126.92,0.754,-0.5193,0.0772,2260.55,18.67,0.328,-1.9216,0.6068,1090.49,268.1,0.098
2023-08-02 08:00:00,2135.75,9.83,447.67,6.98,236.73,9.83,11.95,3600,1.2134,0.0743,1592.55,33.27,0.742,0.0369,0.1038,2127.01,24.6,0.001,-0.4114,0.1401,420.9,62.71,0.085
2023-08-02 09:00:00,2166.09,26.72,464.47,11.81,232.66,6.07,12.22,3597,2.1134,0.0841,1184.48,39.09,0.872,2.9443,0.34,1481.07,79.13,0.448,0.3852,0.0354,53.75,16.45,0.561
2023-08-02 10:00:00,2228.01,42.75,502.53,16.58,264.45,24.83,12.34,3598,2.194,0.1407,1125.44,70.76,0.724,0.7634,0.1604,2026.13,42.59,0.197,0.8754,0.1263,-175.48,63.51,0.342
2023-08-02 11:00:00,2235.69,46.61,503.72,15.57,304.41,21.54,12.45,3597,2.5517,0.1628,950.33,82.05,0.726,0.2937,0.2228,2146.3,67.98,0.018,0.7216,0.1228,-59.08,61.87,0.272
2023-08-02 12:00:00,2136.04,25.77,455.22,12.54,279.31,10.97,12.6,3599,2.0415,0.0241,1206.68,10.96,0.987,-0.6072,0.2359,2305.64,65.93,0.067,-0.2093,0.0883,374.6,40.2,0.057
2023-08-02 13:00:00,2082.94,20.11,433.53,1.86,227.39,14.22,12.72,3595,8.2661,0.7267,-1500.69,315.06,0.583,0.3197,0.1431,2010.23,32.61,0.051,2.6676,0.7462,-929.1,323.48,0.121
2023-08-02 14:00:00,2123.66,20.26,441.45,5.79,251.09,13.7,12.75,3601,2.4478,0.2599,1043.07,114.74,0.489,0.9012,0.1218,1897.39,30.64,0.371,2.0302,0.1264,-645.15,55.8,0.736
2023-08-02 15:00:00,2132.02,41.38,432.34,1.66,247.23,22.56,12.59,3599,5.7753,2.5188,-364.89,1088.99,0.054,0.5312,0.1825,2000.7,45.3,0.084,5.8124,1.276,-2265.72,551.68,0.183
2023-08-02 16:00:00,2100.27,50.51,420.07,7.14,206.43,17.34,12.28,2743,6.8639,0.2051,-783.07,86.15,0.941,2.7197,0.1243,1538.82,25.74,0.871,2.3375,0.0786,-775.47,33.02,0.926
2023-08-02 17:00:00,2020.16,1.54,408.41,0.74,174.11,2.88,11.71,3598,0.2714,0.2158,1909.33,88.15,0.017,0.3183,0.0447,1964.74,7.78,0.354,0.5621,0.4026,-55.47,164.43,0.021
2023-08-02 18:00:00,2015.12,4.27,407.47,1.07,166.86,6.76,11.56,3599,1.6975,0.3757,1323.46,153.1,0.181,0.5876,0.0243,1917.08,4.05,0.864,2.6088,0.5979,-896.14,243.63,0.171
2023-08-02 19:00:00,2010.75,2.01,406.12,0.69,161.26,3.6,11.38,3599,-1.2858,0.2691,2532.94,109.3,0.198,0.2728,0.0505,1966.76,8.14,0.24,-1.4927,0.5168,767.49,209.9,0.083
2023-08-02 20:00:00,2007.03,1.41,404.82,1.28,162.93,3.64,11.32,3601,0.1225,0.1139,1957.43,46.12,0.012,0.0989,0.0389,1990.92,6.34,0.065,-0.7471,0.2857,465.38,115.66,0.069
2023-08-02 21:00:00,2005.11,1.5,404.38,1.21,159.59,6.2,11.41,3598,-0.085,0.1284,2039.47,51.93,0.005,0.1279,0.0214,1984.69,3.42,0.278,2.3683,0.4702,-798.11,190.15,0.215
2023-08-02 22:00:00,2007.88,4.22,405.34,1.01,165.14,8.5,11.34,3601,-2.2499,0.3634,2919.85,147.32,0.293,0.2291,0.0458,1970.05,7.57,0.213,-0.438,0.8696,342.7,352.49,0.003
2023-08-02 23:00:00,2038.17,31.16,407.83,2.61,183.2,24.11,11.25,3599,10.8627,0.5126,-2391.99,209.06,0.829,1.2085,0.0476,1816.78,8.8,0.874,8.9431,0.2378,-3464.08,96.97,0.939
2023-08-03 00:00:00,2020.8,3.14,411.57,1.66,198.1,6.19,11.85,3600,-0.4719,0.1911,2215.01,78.67,0.062,0.0037,0.0528,2020.06,10.46,0,3.1197,0.214,-1085.87,88.08,0.697
2023-08-03 01:00:00,2027.5,3.29,417.92,2.16,216.92,8.32,12.09,3599,1.3597,0.0714,1459.27,29.85,0.796,0.2642,0.0305,1970.2,6.63,0.447,2.1975,0.3288,-701.45,137.39,0.325
2023-08-03 02:00:00,2049.04,10.35,418.97,0.84,196.93,3.33,12.15,3599,0.4002,1.2821,1881.35,537.15,0.001,-1.6496,0.2743,2373.9,54.02,0.281,-0.1744,0.4118,269.98,172.54,0.002
2023-08-03 03:00:00,2043.78,3.31,420.27,0.79,182.1,5.55,12.24,3601,-0.7456,0.4297,2357.11,180.59,0.031,0.3106,0.0529,1987.22,9.65,0.271,-2.2683,0.6929,1135.39,291.2,0.104
2023-08-03 04:00:00,2035.44,3.34,422.41,0.54,173.42,3.58,12.36,3599,-3.0304,0.5623,3315.54,237.51,0.239,0.5966,0.0743,1931.99,12.89,0.411,-1.1889,0.6811,675.61,287.71,0.032
2023-08-03 05:00:00,2046.6,12.07,423.36,0.73,161.92,2.95,12.35,3600,-2.0079,1.6966,2896.67,718.26,0.015,0.8094,0.4169,1915.54,67.51,0.039,-2.281,0.344,1127.6,145.63,0.322
2023-08-03 06:00:00,2055.64,14.44,428.69,1.66,161.95,1.91,12.58,3600,3.226,0.8406,672.72,360.36,0.137,2.2453,0.7507,1692.01,121.59,0.088,0.3076,0.1153,30.09,49.43,0.071
2023-08-03 07:00:00,2049.92,4.83,430.56,0.83,160.56,2.36,12.8,3599,3.97,0.4458,340.6,191.94,0.461,-0.0973,0.2126,2065.54,34.14,0.002,0.2949,0.295,33.61,127.03,0.011
2023-08-03 08:00:00,2072.83,16.65,439.8,4.61,168.71,5.38,12.9,3600,2.2614,0.2929,1078.27,128.81,0.392,-0.0878,0.3216,2087.64,54.28,0.001,0.7934,0.089,-180.22,39.14,0.462
2023-08-03 09:00:00,2081.18,27.06,448.02,2.96,179.34,2.43,13.05,3598,8.9722,0.1795,-1938.56,80.44,0.964,4.1638,1.0756,1334.47,192.92,0.139,0.3429,0.0773,25.71,34.64,0.175
2023-08-03 10:00:00,2111.84,16.76,458.74,9.14,194.76,23.88,13.27,3599,1.3476,0.1291,1493.64,59.25,0.541,0.3759,0.0616,2038.64,12.09,0.287,2.4479,0.0944,-928.19,43.31,0.879
2023-08-03 11:00:00,2099.72,19.69,461.26,4.47,205.74,25.25,13.39,3598,-2.3105,0.3897,3165.49,179.77,0.275,-0.6735,0.0409,2238.28,8.48,0.746,4.8414,0.302,-2027.43,139.33,0.735
2023-08-03 12:00:00,2119.51,35.64,456.35,9.81,209.35,17.7,13.69,3598,3.2845,0.1609,620.6,73.45,0.818,0.4179,0.2047,2032.01,43.01,0.043,0.9135,0.1616,-207.54,73.76,0.257
2023-08-03 13:00:00,2048.91,15.31,427.43,6.91,194.5,9.21,13.95,3596,2.0562,0.086,1170.04,36.78,0.861,1.5759,0.0549,1742.39,10.69,0.899,1.2509,0.048,-340.19,20.54,0.88
2023-08-03 14:00:00,2033.09,7.36,412.21,3.52,187.03,6.34,14.35,3065,0.6955,0.2222,1746.41,91.58,0.111,1.0359,0.0589,1839.34,11.02,0.797,0.8283,0.1803,-154.39,74.32,0.211
