# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at ASRC from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: ASRC_1h_merge_20230701_to_20230731_v20240304.txt
# Data processed on 2024/03/04
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,CO_ppb,CO_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2,ch4.co.Slope,ch4.co.Slope.95.Uncertainty,ch4.co.Intercept,ch4.co.Intercept.95.Uncertainty,ch4.co.r2,co.co2.Slope,co.co2.Slope.95.Uncertainty,co.co2.Intercept,co.co2.Intercept.95.Uncertainty,co.co2.r2
2023-07-30 09:00:00,3421.95,1382.99,429.99,5.08,2197.36,2097.88,16.69,3600,261.4482,7.9602,-108998.69,3423.06,0.921,0.651,0.0108,1991.53,32.83,0.975,396.5302,12.0985,-168307.42,5202.6,0.921
2023-07-30 10:00:00,3117.02,1365.95,429.18,5.93,1706.48,2135.15,15.76,3599,208.9805,10.0367,-86572.8,4307.96,0.824,0.6342,0.0088,2034.82,23.92,0.983,327.6024,15.4757,-138893.19,6642.44,0.829
2023-07-30 11:00:00,3163.83,1286.32,424.45,5.28,1767.47,2020.86,13.71,3599,231.0573,8.0292,-94907.5,3408.21,0.899,0.6301,0.0094,2050.17,25.17,0.98,363.6752,12.4028,-152592.99,5264.71,0.903
2023-07-30 12:00:00,3863.84,1982.7,428.88,7.15,2848.99,3025.41,13.82,3601,260.1141,10.0311,-107694.61,4302.75,0.879,0.6497,0.0089,2012.75,36.94,0.983,400.581,14.236,-168953.26,6106.42,0.895
2023-07-30 13:00:00,3344.63,1609.23,423.65,6.08,1982.8,2410.87,13.19,3599,250.5027,8.8984,-102781.91,3770.25,0.895,0.6616,0.0092,2032.71,28.56,0.983,375.3502,13.3129,-157035.91,5640.64,0.896
2023-07-30 14:00:00,3317,1842.97,421.5,7.04,2028.42,2794.38,12.38,3600,242.021,10.4073,-98695.14,4387.3,0.854,0.6547,0.0083,1988.94,28.49,0.985,371.3959,14.6162,-154515.39,6161.59,0.875
2023-07-30 15:00:00,3404.1,1747.43,417.83,5.84,2165.2,2597.92,12.14,3600,277.685,11.6463,-112621.03,4866.64,0.86,0.6653,0.0103,1963.61,34.8,0.978,419.4341,15.5072,-173086.95,6479.99,0.888
2023-07-30 16:00:00,3147.08,1653.14,414.89,5.47,1733.18,2362.72,12.58,3600,280.5527,11.71,-113251,4858.77,0.861,0.6937,0.0095,1944.81,27.81,0.983,406.9188,15.1071,-167092.72,6268.3,0.887
2023-07-30 17:00:00,3257.72,1441.71,412.6,4.73,1857.53,2082.01,13.13,3600,290.0692,9.6402,-116424.1,3977.76,0.907,0.6876,0.0085,1980.42,23.65,0.986,417.6718,14.3138,-170472.77,5906.24,0.902
2023-07-30 18:00:00,2711.16,1127.72,409.99,4.47,1108.72,1658.34,13.49,3600,211.4183,14.274,-83968.45,5852.56,0.703,0.6754,0.0082,1962.31,16.36,0.987,310.3476,21.0778,-126131.04,8642.23,0.701
2023-07-30 19:00:00,3555.49,1699.35,412.55,5.49,2262.95,2437.07,13.44,3599,299.927,7.8895,-120178.33,3255.09,0.94,0.6922,0.0087,1989.03,29,0.986,429.0545,11.7483,-174742,4847.15,0.935
2023-07-30 20:00:00,3076.38,1253.71,411.19,4.39,1563.91,1798.9,12.76,3600,257.8482,12.7029,-102948.71,5223.61,0.817,0.6881,0.0115,2000.33,27.45,0.975,373.6454,17.3993,-152076.08,7154.84,0.833
2023-07-30 21:00:00,3197.51,1440.73,410.61,4.45,1765.73,2043.07,12.23,3599,304.3296,11.5216,-121763.51,4731.16,0.883,0.699,0.0097,1963.26,26.12,0.983,432.9954,15.9235,-176026.88,6538.73,0.889
2023-07-30 22:00:00,3327.92,1617.29,410.93,5,1850.47,2136.78,11.93,3601,261.4276,19.8228,-104099.82,8146.31,0.653,0.7528,0.0082,1934.89,23.05,0.989,347.9877,25.8175,-141147.18,10609.89,0.662
2023-07-30 23:00:00,3263.47,1772.47,411.82,5.2,1770.73,2276.6,11.46,3600,256.6318,23.2711,-102422.76,9584.29,0.568,0.7742,0.0085,1892.54,24.58,0.989,329.6926,29.8819,-134003.43,12306.95,0.568
2023-07-31 00:00:00,3376.84,1712.4,411.74,5.61,1931.22,2322.39,11.1,3600,278.0496,13.0292,-111106.47,5365.09,0.831,0.7212,0.016,1984.09,48.17,0.957,388.8307,14.668,-158164.8,6039.93,0.884
2023-07-31 01:00:00,5093.99,2377.22,418.7,7.88,4425.43,3399.58,11.38,3601,293.043,7.453,-117602.47,3121.1,0.943,0.693,0.0097,2026.95,53.87,0.982,418.1217,11.0523,-170641.2,4628.37,0.939
2023-07-31 02:00:00,6658.41,3304.21,424.17,9.81,6705.69,4627.26,11.48,3600,324.3442,9.4452,-130917.28,4007.41,0.927,0.7066,0.0107,1920.2,87.26,0.979,461.432,10.1774,-189017.9,4318.07,0.957
2023-07-31 03:00:00,6437.25,3475.98,428.63,11.73,6611.85,5119.49,11.75,3600,280.501,9.8973,-113792.55,4243.83,0.897,0.6694,0.0118,2011.53,98.88,0.972,421.5085,11.701,-174057.28,5017.22,0.933
2023-07-31 04:00:00,5571.24,3331.31,429.79,10.62,5327.7,4902.36,12.11,3600,288.2982,12.8205,-118337.56,5511.84,0.845,0.6716,0.0107,1993.06,77.76,0.977,432.9559,16.5959,-180754.1,7134.99,0.88
2023-07-31 05:00:00,5565.42,3013.87,431.02,9.63,5352.49,4395.64,12.56,3600,289.777,12.2498,-119333.49,5281.2,0.858,0.6788,0.0101,1932.37,69.76,0.98,429.8075,15.9093,-179901.97,6858.9,0.887
2023-07-31 06:00:00,5752.11,2647.31,431.24,9.02,5738.79,3908.51,12.29,3599,269.1777,12.1414,-110328.7,5237.01,0.842,0.6666,0.0125,1926.85,86.73,0.968,406.6961,15.515,-169645.76,6692.17,0.881
2023-07-31 07:00:00,3951.49,2452.1,432.33,7.94,2760.42,3692.52,12.88,3600,295.4856,9.3252,-123795.67,4032.22,0.916,0.661,0.0066,2126.79,30.43,0.991,448.9627,12.5909,-191339.4,5444.35,0.932
2023-07-31 08:00:00,3929.04,1850.63,431.8,6.89,3011.73,2944.46,12.97,3598,253.0358,9.3676,-105331.49,4045.42,0.887,0.6232,0.0084,2052.02,35.56,0.983,408.8729,12.9267,-173539,5582.46,0.915
2023-07-31 09:00:00,4885.88,2573.25,432.61,9.4,4575.88,4068.3,12.56,3600,259.9934,8.8929,-107588.98,3848.03,0.902,0.6268,0.0088,2017.68,53.91,0.982,414.9761,12.7524,-174945.56,5518.06,0.92
2023-07-31 10:00:00,6135.89,2808.95,442.13,10.7,6212.33,4306.14,12.92,3600,230.2585,13.1199,-95668.48,5802.4,0.769,0.6407,0.0127,2155.63,96.22,0.965,367.588,17.055,-156309.6,7542.72,0.834
2023-07-31 11:00:00,3450.13,1627.24,436.02,9.24,2318.74,2538.08,13.17,3600,132.5179,12.0604,-54329.75,5259.68,0.566,0.6362,0.0082,1974.9,28.27,0.985,207.151,18.7569,-88002.36,8180.14,0.569
2023-07-31 12:00:00,3405.64,2443.31,434.01,8.92,2091.32,3643.31,13.18,3598,236.2481,14.3839,-99128.25,6244.04,0.745,0.6678,0.0064,2009.07,26.86,0.992,354.0002,21.1398,-151548.07,9176.79,0.752
2023-07-31 13:00:00,3652.28,2205.96,437.54,7.62,2530.37,3321.42,12.97,3601,253.3711,14.5826,-107208.36,6381.46,0.765,0.6596,0.0081,1983.19,33.62,0.986,390.8432,20.1007,-168480.18,8796.26,0.803
2023-07-31 14:00:00,4003.79,2326.73,427.41,9.42,3043.65,3497.25,12.09,3599,197.9249,15.3745,-80590.31,6572.72,0.642,0.6601,0.0086,1994.58,39.85,0.985,297.3781,23.1255,-124057.24,9886.34,0.641
2023-07-31 15:00:00,3377.91,2103.54,421.14,7.21,2098.04,3065.6,11.31,3599,253.5317,14.98,-103394.91,6309.64,0.756,0.6802,0.0094,1950.85,34.9,0.983,372.2805,21.3118,-154684.88,8976.59,0.767
2023-07-31 16:00:00,2914.68,1549.52,417.2,5.95,1488.31,2411.45,11.87,3601,216.4514,15.0129,-87388.85,6264.01,0.692,0.6365,0.0091,1967.32,25.85,0.981,343.7706,22.2489,-141932.77,9283.2,0.721
2023-07-31 17:00:00,2872.89,1528.41,411.31,5.52,1348.87,2261.74,11.87,3600,260.4441,9.7089,-104251.65,3993.78,0.886,0.6707,0.0085,1968.14,22.49,0.985,387.1788,13.8427,-157903.52,5694.2,0.894
2023-07-31 18:00:00,2998.05,1563.94,410.64,4.64,1449.15,2158.58,12.03,3600,313.2026,12.9022,-125614.21,5298.46,0.864,0.7149,0.0123,1962.11,31.84,0.974,437.1925,16.4637,-178077.86,6761.01,0.884
2023-07-31 19:00:00,3232.99,1634.59,410.5,4.76,1659.15,2224.83,11.79,3600,324.4629,11.7975,-129959.59,4843.21,0.891,0.7258,0.0119,2028.81,32.89,0.976,439.7936,16.5917,-178876.91,6811.38,0.884
2023-07-31 20:00:00,2843.87,1386.85,410.77,4.79,1124.91,1815.2,11.75,3600,241.3138,16.6062,-96279.54,6821.74,0.695,0.7388,0.0202,2012.73,43.14,0.935,313.1587,22.1514,-127509.93,9099.67,0.683
2023-07-31 21:00:00,2512.12,1485.75,412.25,4.84,830.36,2066.39,12.67,3600,212.812,22.9763,-85219.06,9472.58,0.481,0.7149,0.008,1918.48,17.7,0.989,297.5361,31.7989,-121828.12,13109.91,0.486
2023-07-31 22:00:00,2077.74,69.25,415.51,2.3,223.31,118.74,13.61,3600,2.953,3.1105,850.74,1292.48,0.01,0.5673,0.0141,1951.05,3.55,0.946,6.7993,5.3127,-2601.89,2207.53,0.017
2023-07-31 23:00:00,2885.63,1651.07,413.15,4.21,1332.31,2276.79,12.99,3600,305.5083,25.5124,-123335.47,10541.04,0.608,0.7231,0.0057,1922.25,15.03,0.994,421.1807,35.1953,-172679,14541.75,0.607
2023-08-01 00:00:00,4351.4,2228.56,416.77,5.61,2840.76,2743.27,12.34,3600,382.2458,11.205,-154957.15,4670.34,0.926,0.8027,0.013,2071.13,51.29,0.976,466.4791,15.2062,-191573.68,6338.07,0.91
2023-08-01 01:00:00,2799.24,1799.32,414.45,5.73,1078.19,2175.5,14.25,3600,270.5559,16.5419,-109333.37,6856.49,0.742,0.8228,0.0087,1912.1,21.15,0.99,326.3858,20.1291,-134193.28,8343.37,0.739
2023-08-01 02:00:00,2053.13,34.79,415.61,5.24,218.73,56.91,14.74,3599,1.9313,0.66,1250.47,274.34,0.085,0.6062,0.0081,1920.53,1.84,0.984,3.3686,1.0729,-1181.32,445.96,0.096
2023-08-01 03:00:00,2061.44,214.14,418,5.02,253.61,340.43,13.83,3599,9.7444,4.3169,-2011.68,1804.57,0.052,0.6275,0.0045,1902.29,1.91,0.995,15.5451,6.8614,-6244.17,2868.24,0.053
2023-08-01 04:00:00,3128.78,2129.44,423.35,9.21,1798.11,3147.44,13.39,3600,148.5463,18.4017,-59758.56,7792.25,0.413,0.6726,0.0076,1919.36,27.51,0.988,221.6066,27.019,-92019.42,11441.22,0.421
2023-08-01 05:00:00,4246.83,2460.83,426.84,8.79,3419.26,3738.27,13.52,3596,264.869,9.4654,-108810.91,4041.11,0.894,0.6532,0.0085,2013.33,42.9,0.985,405.4564,13.4079,-169647.35,5724.28,0.908
2023-08-01 06:00:00,2631.08,1161.78,422.38,6.42,1043.16,1739.6,14.29,3601,98.5037,15.7715,-38975.34,6662.38,0.296,0.6619,0.0093,1940.64,18.76,0.982,146.8308,23.6602,-60975.9,9994.83,0.294
2023-08-01 07:00:00,3582.99,2489.61,426.23,9.94,2476.95,3759.06,14.75,3600,179.0071,18.208,-72715.53,7762.93,0.511,0.6586,0.0072,1951.63,32.58,0.989,273.5639,27.1395,-114124.7,11570.85,0.523
2023-08-01 08:00:00,3864.11,2295.27,427.8,7.23,2672.14,3301.59,15.09,3600,231.3166,22.6269,-95092.18,9681.08,0.53,0.6909,0.008,2017.87,33.97,0.988,337.7983,31.9787,-141836.58,13682.29,0.547
2023-08-01 09:00:00,2266.12,702.59,430.21,5.85,481.2,1048.24,15.26,3597,44.6003,11.5881,-16921.32,4985.75,0.138,0.666,0.0078,1945.63,9.02,0.987,67.4544,17.2507,-28538.29,7422.07,0.142
2023-08-01 10:00:00,2171.16,624.56,431.24,5.74,358.43,1131.53,14.96,3600,57.239,9.6207,-22512.33,4149.15,0.277,0.5473,0.0075,1975,8.84,0.983,103.3305,17.4539,-44201.35,7527.41,0.275
2023-08-01 11:00:00,2141.23,433.86,431.83,5.09,307.15,668.16,14.8,3597,34.9803,8.0813,-12964.41,3489.99,0.168,0.6437,0.0089,1943.53,6.54,0.983,54.2013,12.4298,-23098.74,5367.98,0.17
2023-08-01 12:00:00,2214.73,703.96,430.36,5.84,443.4,1131.27,14.57,3599,67.9075,10.3399,-27009.69,4450.25,0.318,0.6186,0.007,1940.44,8.5,0.988,108.8591,16.6353,-46404.83,7159.78,0.316
2023-08-01 13:00:00,2057.77,120.23,421.7,4.69,212.77,206.79,13.46,3600,5.3794,2.6054,-210.75,1098.79,0.044,0.579,0.0055,1934.57,1.62,0.992,10.0751,4.4622,-4035.94,1881.86,0.052
2023-08-01 14:00:00,2030.57,9.29,416.35,2.1,171.95,11.16,11.64,3599,3.588,0.2679,536.69,111.56,0.66,0.7748,0.0318,1897.35,5.47,0.865,3.9685,0.3659,-1480.33,152.34,0.56
2023-08-01 15:00:00,2039.82,98.1,416.46,3.86,200.05,157.83,11.24,3601,5.2807,2.5846,-159.38,1076.45,0.043,0.6143,0.0098,1916.94,2.51,0.977,8.935,4.1485,-3521.07,1727.77,0.048
2023-08-01 16:00:00,2206.2,733.71,414.2,4.12,437.54,1058.6,10.91,3600,114.8354,14.1649,-45358.78,5867.39,0.415,0.6903,0.0065,1904.17,7.4,0.992,164.305,20.5573,-67617.82,8515.3,0.408
2023-08-01 17:00:00,2459.88,1246.08,413.57,6.07,909.05,2116.05,10.67,3598,180.4694,10.1407,-72176.76,4194.32,0.774,0.5847,0.0073,1928.35,16.72,0.986,310.6498,16.3907,-127566.19,6779.43,0.795
2023-08-01 18:00:00,2421.89,1085.11,413.6,4.92,769.85,1621.23,10.78,3601,154.8779,16.3352,-61636.39,6756.78,0.493,0.6654,0.0075,1909.66,13.51,0.988,232.0217,24.3417,-95195.47,10068.55,0.495
2023-08-01 19:00:00,2571.44,1364.21,414.07,5.24,970.63,2015.94,10.63,3599,223.2421,13.9145,-89866.85,5762.06,0.736,0.6737,0.0067,1917.57,14.92,0.991,329.7969,20.5781,-135589,8521.51,0.735
2023-08-01 20:00:00,2137.67,413.71,412.55,4.69,406.28,807.35,10.74,3599,51.201,7.4741,-18985.46,3083.66,0.336,0.5074,0.0075,1931.53,6.75,0.98,99.3806,14.6252,-40593.44,6034.07,0.333
2023-08-01 21:00:00,2341.42,921.05,413.65,7,842.83,1897.51,10.97,3599,105.0811,8.2279,-41125.32,3403.95,0.638,0.4823,0.0057,1934.9,11.74,0.987,217.9323,16.749,-89304.77,6929.19,0.647
2023-08-01 22:00:00,2197.04,794.95,412.31,5.47,459.74,1251.39,11.04,3600,54.6414,13.9993,-20331.89,5772.48,0.141,0.6317,0.0069,1906.61,9.24,0.989,87.1681,21.9884,-35480.15,9066.73,0.145
2023-08-01 23:00:00,2015.14,9.57,411.84,4.34,170.83,19.25,10.92,3600,1.2803,0.187,1487.86,77.01,0.336,0.4689,0.0172,1935.03,2.96,0.889,2.9983,0.3403,-1063.98,140.16,0.456
2023-08-02 00:00:00,2024.76,147.65,413.08,5.2,182.9,188.22,11.23,3600,5.0669,2.9014,-68.27,1198.59,0.032,0.7839,0.003,1881.38,0.78,0.999,7.0224,3.6875,-2717.91,1523.36,0.038
2023-08-02 01:00:00,2028.91,36.4,413.01,2.78,191.55,66.08,11.05,3599,5.384,1.2366,-194.74,510.76,0.17,0.5465,0.0072,1924.23,1.45,0.984,9.5191,2.2567,-3739.94,932.08,0.161
2023-08-02 02:00:00,2034.83,7.11,415.13,1.84,211.86,13.97,10.56,3600,3.5384,0.1595,565.93,66.2,0.842,0.4292,0.0284,1943.9,6.03,0.711,7.1006,0.2755,-2735.82,114.38,0.878
2023-08-02 03:00:00,2036.92,6.39,416.44,1.55,216.13,11.72,10.79,3600,3.8919,0.1378,416.15,57.4,0.896,0.2536,0.0501,1982.11,10.85,0.217,4.6012,0.6215,-1700,258.81,0.372
2023-08-02 04:00:00,2045.94,9.23,418.81,1.98,218.29,10.03,10.85,3600,3.859,0.2726,429.77,114.18,0.684,0.616,0.071,1911.48,15.52,0.448,4.0484,0.3174,-1477.22,132.94,0.637
2023-08-02 05:00:00,2044.82,7.13,419.43,1.5,215.48,9.76,10.5,3599,4.1804,0.2323,291.44,97.44,0.778,0.4801,0.0572,1941.37,12.34,0.432,5.5497,0.3499,-2112.24,146.77,0.731
2023-08-02 06:00:00,2069.65,21.28,422.43,5.48,212.13,35.6,10.53,3600,1.3763,0.3773,1488.25,159.38,0.126,0.5452,0.0255,1954,5.49,0.831,1.1056,0.6649,-254.89,280.9,0.029
2023-08-02 07:00:00,2708.73,1670.53,431.34,8.13,1278.56,2792.08,12.52,3599,145.0606,15.13,-59861.25,6527.27,0.498,0.5965,0.0049,1946.11,14.96,0.994,243.5184,25.1768,-103759.88,10861.6,0.503
2023-08-02 08:00:00,2072.81,11.68,424.08,3.16,200.48,10.96,11.99,3599,1.8054,0.3356,1307.17,142.31,0.238,0.4725,0.0993,1978.09,19.94,0.197,0.21,0.36,111.44,152.69,0.004
2023-08-02 09:00:00,2057.27,8.01,421.59,1.24,185.93,10.44,11.32,3598,5.5308,0.3456,-274.46,145.71,0.735,0.6584,0.041,1934.87,7.63,0.736,6.2727,0.5823,-2458.56,245.49,0.556
2023-08-02 10:00:00,2054.21,7.76,422.63,1.68,193.25,11.07,10.86,3598,4.196,0.2,280.84,84.52,0.826,0.6076,0.0363,1936.79,7.03,0.752,5.5155,0.3742,-2137.76,158.14,0.701
2023-08-02 11:00:00,2066.28,12.94,424.9,3,211.21,20.29,10.63,3600,4.0283,0.1603,354.63,68.13,0.872,0.5861,0.0262,1942.49,5.55,0.844,6.5121,0.1894,-2555.79,80.48,0.927
2023-08-02 12:00:00,2055.29,8.86,425.43,1.85,228.21,19.73,10.76,3599,4.3464,0.2081,206.21,88.53,0.825,0.2345,0.0398,2001.78,9.12,0.273,4.9409,0.9812,-1873.79,417.42,0.215
2023-08-02 13:00:00,2051.4,25.44,423.14,2.04,272.49,57.84,10.62,3598,5.1048,1.1842,-108.67,501.07,0.167,0.2842,0.0349,1973.95,9.72,0.417,3.2506,2.9305,-1102.99,1240.02,0.013
2023-08-02 14:00:00,2132.91,489.28,420.36,6.24,379.29,820.15,10.87,3601,23.0548,7.7871,-7558.38,3273.73,0.087,0.591,0.0084,1908.73,7.61,0.982,38.1663,13.0682,-15664.27,5493.95,0.084
2023-08-02 15:00:00,2554.62,1125.47,420.58,5.89,1027.15,1821.52,11.34,3600,131.7977,14.3709,-52876.43,6044.64,0.476,0.6127,0.0083,1925.27,17.31,0.983,215.7466,23.0143,-89710.85,9680.23,0.487
2023-08-02 16:00:00,2616.06,1344.42,414.89,5.96,1087.82,2047.78,10.39,3600,161.8864,16.3375,-64548.21,6778.9,0.515,0.6521,0.0079,1906.71,18.35,0.987,249.2581,24.5951,-102325.67,10205.19,0.526
2023-08-02 17:00:00,2857.65,1495.62,412.37,5.69,1475.8,2321.25,10.03,3600,240.0045,11.1747,-96113.96,4608.58,0.833,0.6394,0.0083,1914.09,22.8,0.985,373.3947,17.1328,-152502.47,7065.8,0.837
2023-08-02 18:00:00,2452.98,1030.97,411.21,4.52,833.04,1547.29,10.1,3600,178.2993,14.7867,-70865.86,6080.82,0.611,0.6634,0.0064,1900.3,11.25,0.991,271.7229,21.6433,-110902.69,8900.51,0.63
2023-08-02 19:00:00,2710.22,1465.75,411.57,5.31,1187.04,2077.51,10.32,3598,232.6126,15.3983,-93026.29,6338.03,0.711,0.6992,0.0098,1880.28,23.5,0.982,337.6563,20.4687,-137782.36,8425,0.746
2023-08-02 20:00:00,2305.3,766.94,411.31,4.81,615.24,1186.7,10.45,3601,94.8886,13.3358,-36723.5,5485.55,0.354,0.6414,0.0082,1910.66,10.97,0.985,151.1423,20.2948,-61551.39,8348.06,0.375
2023-08-02 21:00:00,2569.69,1344.71,411.31,4.93,961.45,1896.11,10.37,3600,206.5409,18.535,-82381.96,7624.13,0.573,0.7039,0.009,1892.97,19.17,0.985,291.1974,26.1393,-118809.99,10752.04,0.573
2023-08-02 22:00:00,3132.09,1734.69,414.84,6.28,1730.07,2486.75,10.37,3600,204.3567,19.3093,-81643.86,8011.26,0.548,0.6905,0.0103,1937.51,31.22,0.98,296.9613,27.2154,-121462.26,11291.42,0.563
2023-08-02 23:00:00,2394.37,1210.76,412.72,5.73,761.05,1848.64,10.05,3600,129.0114,17.3904,-50851.49,7178.08,0.373,0.6521,0.0064,1898.1,12.7,0.991,196.2251,26.6128,-80225.36,10984.73,0.37
2023-08-03 00:00:00,2071.65,12.59,422.52,2.15,257.25,23.1,12.8,3600,5.2446,0.2738,-144.29,115.7,0.799,0.4012,0.0384,1968.45,9.91,0.542,7.3178,0.8208,-2834.67,346.81,0.462
2023-08-03 01:00:00,2079.98,14.2,423.4,2.59,235.14,13.82,13.01,3599,4.8011,0.2751,47.18,116.48,0.766,0.6674,0.0811,1923.05,19.09,0.422,3.1409,0.4481,-1094.72,189.72,0.346
2023-08-03 02:00:00,2099.3,23.39,434.71,5.43,243.69,21.36,12.65,3600,1.0845,0.4334,1627.85,188.43,0.063,1.0126,0.0433,1852.55,10.6,0.855,0.1815,0.4086,164.8,177.62,0.002
2023-08-03 03:00:00,2090.53,25.53,427.32,6.6,243.08,26.63,12.77,3599,3.3963,0.1923,639.22,82.19,0.771,0.8703,0.0418,1878.98,10.21,0.824,3.486,0.2112,-1246.57,90.25,0.746
2023-08-03 04:00:00,2084.72,19.52,420.34,2.34,214.77,15.63,12.97,3599,6.2928,0.5701,-560.41,239.64,0.568,0.8452,0.0956,1903.21,20.58,0.458,6.1117,0.2811,-2354.24,118.17,0.836
2023-08-03 05:00:00,2070.72,19.04,418.77,2.88,211.75,17.47,13.01,3599,5.4668,0.3867,-218.62,161.96,0.683,0.9497,0.0555,1869.63,11.8,0.759,5.0332,0.3524,-1896,147.57,0.688
2023-08-03 06:00:00,2063,10.36,420.36,1.78,194.72,11.12,13.18,3596,2.6668,0.538,941.98,226.17,0.21,0.7731,0.0539,1912.47,10.52,0.689,1.6531,0.6269,-500.2,263.52,0.07
2023-08-03 07:00:00,2056.46,10.5,420.45,1.82,173.35,32.97,13.52,3598,4.1479,0.417,312.48,175.33,0.517,0.1773,0.0275,2025.73,4.85,0.31,7.126,1.7312,-2822.79,727.91,0.155
2023-08-03 08:00:00,2111.16,40.45,424.85,4.13,180.03,49.16,13.41,3598,9.4346,0.2765,-1897.18,117.49,0.926,0.2967,0.0798,2057.75,14.88,0.13,4.0247,1.1657,-1529.89,495.26,0.114
2023-08-03 09:00:00,2184.22,32.76,432.44,2.5,188.4,13.28,13.24,3600,0.5539,1.3607,1944.68,588.42,0.002,-0.212,0.2555,2224.16,48.26,0.007,3.1443,0.4447,-1171.33,192.31,0.351
2023-08-03 10:00:00,2368.08,46.55,427.67,3.08,187.95,12,13.19,3600,5.0572,1.4783,205.28,632.23,0.112,0.5162,0.3996,2271.05,75.25,0.018,1.781,0.3597,-573.72,153.82,0.209
2023-08-03 11:00:00,2336.05,31.88,425.71,3.2,188.22,23.65,13.71,3599,5.377,0.8703,47.02,370.51,0.292,0.2914,0.1368,2281.19,25.95,0.047,1.9614,0.7397,-646.75,314.9,0.071
2023-08-03 12:00:00,2238.4,64.21,428.43,3.08,225.82,49.94,13.92,3597,2.9907,2.1418,957.1,917.64,0.021,0.0838,0.1334,2219.47,30.84,0.004,6.8519,1.5251,-2709.72,653.43,0.179
2023-08-03 13:00:00,2095.9,36.83,423.6,4.9,241.23,39.76,14.7,3598,6.5611,0.3822,-683.39,161.91,0.761,0.5985,0.0735,1951.52,17.96,0.418,6.0891,0.5583,-2338.15,236.5,0.562
2023-08-03 14:00:00,2057.33,13.29,418.26,2.23,212.86,47.48,15.28,3600,5.0746,0.3228,-65.16,135.03,0.727,0.1763,0.0226,2019.8,4.93,0.397,11.5964,1.852,-4637.44,774.61,0.298
2023-08-03 15:00:00,2059.15,11.96,420.24,4.84,204.03,18.8,14.33,3599,1.4749,0.2063,1439.34,86.7,0.356,0.4776,0.0437,1961.71,8.96,0.563,1.8414,0.3557,-569.82,149.47,0.225
2023-08-03 16:00:00,2097.97,25.09,421.76,3.87,216.33,12.59,14.17,3601,3.2728,0.5823,717.61,245.59,0.254,1.2037,0.1651,1837.56,35.79,0.365,1.6958,0.2888,-498.9,121.79,0.271
2023-08-03 17:00:00,2064.95,9.82,420.3,2,217.33,12.38,14.52,3600,2.6413,0.4313,954.81,181.26,0.288,0.6457,0.0479,1924.62,10.43,0.662,3.2652,0.5477,-1155.03,230.21,0.277
2023-08-03 18:00:00,2051.14,11.07,414.8,1.82,202.52,14.83,15.1,3600,4.3742,0.4386,236.72,181.93,0.518,0.6306,0.0415,1923.43,8.44,0.713,5.539,0.6201,-2095.04,257.21,0.463
2023-08-03 19:00:00,2041.89,8.59,413.18,1.21,201.72,16.07,15.51,3599,6.1598,0.3714,-503.22,153.44,0.748,0.4262,0.0335,1955.92,6.78,0.636,10.1915,0.8918,-4009.24,368.48,0.585
2023-08-03 20:00:00,2038.85,7.45,413.74,1.55,197.63,12.6,15.15,3601,4.3921,0.2039,221.66,84.38,0.834,0.4261,0.0426,1954.63,8.45,0.519,5.5938,0.6135,-2116.74,253.82,0.473
2023-08-03 21:00:00,2043.08,8.21,415.51,1.56,196.18,14.08,14.9,3600,4.8138,0.2178,42.89,90.49,0.841,0.4568,0.0377,1953.46,7.42,0.613,6.0716,0.6903,-2326.65,286.81,0.455
2023-08-03 22:00:00,2049.91,11.29,416.22,1.92,199.37,17.47,15.07,3600,5.4823,0.2253,-231.95,93.8,0.865,0.5848,0.0286,1933.32,5.72,0.819,7.6643,0.5143,-2990.65,214.06,0.706
2023-08-03 23:00:00,2051.94,10.91,417.48,2.06,195.57,12.75,14.94,3600,4.6488,0.2659,111.16,110.99,0.768,0.739,0.0449,1907.4,8.79,0.746,4.4288,0.4509,-1653.36,188.25,0.51
2023-08-04 00:00:00,2057.12,9.81,418.49,1.82,198.08,12.81,15.29,3600,4.913,0.2291,1.08,95.86,0.833,0.6477,0.0425,1928.82,8.44,0.715,5.3456,0.4742,-2039.03,198.47,0.579
2023-08-04 01:00:00,2056.19,12.25,419.39,2.36,201.36,13.51,15.39,3600,4.3391,0.295,236.4,123.73,0.7,0.8306,0.0377,1888.93,7.61,0.84,4.2693,0.3954,-1589.13,165.84,0.557
2023-08-04 02:00:00,2070.75,13.75,419.7,2.55,207.77,12.82,15.41,3600,3.4191,0.4325,635.75,181.53,0.403,1.0016,0.0399,1862.64,8.31,0.872,3.2939,0.3938,-1174.66,165.29,0.43
2023-08-04 03:00:00,2072.76,15.24,418.31,2.28,198.33,12.42,15.1,3598,2.513,0.6432,1021.56,269.08,0.142,0.956,0.08,1883.16,15.89,0.607,2.3152,0.512,-770.15,214.17,0.181
